id,name,metadata/examine,metadata/id,metadata/members,metadata/lowalch,metadata/limit,metadata/value,metadata/highalch,metadata/icon,metadata/name,price/high,price/highTime,price/low,price/lowTime,price
28739,Trailblazer reloaded top (t3),The shirt of a Trailblazer Reloaded Relic Hunter.,28739,true,6000,,15000,9000,Trailblazer reloaded top (t3).png,Trailblazer reloaded top (t3),1799999,1760130601,1577777,1760335912,
28748,Trailblazer reloaded torch,The torch of a Trailblazer Reloaded Relic Hunter.,28748,true,6000,,15000,9000,Trailblazer reloaded torch.png,Trailblazer reloaded torch,3102221,1760126401,2370000,1760363764,
28718,Trailblazer reloaded trousers (t1),The trousers of a Trailblazer Reloaded Relic Hunter.,28718,true,6000,,15000,9000,Trailblazer reloaded trousers (t1).png,Trailblazer reloaded trousers (t1),117097,1760305649,20000,1760325970,
28730,Trailblazer reloaded trousers (t2),The trousers of a Trailblazer Reloaded Relic Hunter.,28730,true,6000,,15000,9000,Trailblazer reloaded trousers (t2).png,Trailblazer reloaded trousers (t2),187645,1760259172,61500,1760157251,
28742,Trailblazer reloaded trousers (t3),The trousers of a Trailblazer Reloaded Relic Hunter.,28742,true,6000,,15000,9000,Trailblazer reloaded trousers (t3).png,Trailblazer reloaded trousers (t3),828696,1760300083,500000,1760295509,
28696,Trailblazer reloaded vengeance scroll,A scroll which unlocks the Trailblazer Reloaded Vengeance animation.,28696,true,10000,,25000,15000,Trailblazer reloaded vengeance scroll.png,Trailblazer reloaded vengeance scroll,5374443,1760363000,4500000,1760370658,
25096,Trailblazer rug,A rug which can be built into a rug hotspot in your PoH League Trophy Room.,25096,true,20000,5,50000,30000,Trailblazer rug.png,Trailblazer rug,4899000,1760366613,3882551,1760115663,
25087,Trailblazer teleport scroll,A scroll which unlocks the Leagues II - Trailblazer home teleport animation.,25087,true,10000,5,25000,15000,Trailblazer teleport scroll.png,Trailblazer teleport scroll,674598,1760366880,552000,1760372664,
25090,Trailblazer tool ornament kit,"A kit which can be attached to any Dragon or Infernal axe, pickaxe or harpoon to recolour it.",25090,true,10000,5,25000,15000,Trailblazer tool ornament kit.png,Trailblazer tool ornament kit,990000,1760373570,816000,1760371386,
25031,Trailblazer top (t1),The coat of a trailblazer relic hunter.,25031,true,6000,5,15000,9000,Trailblazer top (t1).png,Trailblazer top (t1),112333,1760228576,112333,1760174661,
25019,Trailblazer top (t2),The coat of a trailblazer relic hunter.,25019,true,6000,5,15000,9000,Trailblazer top (t2).png,Trailblazer top (t2),174501,1759876535,175000,1760287965,
25004,Trailblazer top (t3),The coat of a trailblazer relic hunter.,25004,true,60000,5,150000,90000,Trailblazer top (t3).png,Trailblazer top (t3),3495000,1760128031,2806000,1760293325,
25034,Trailblazer trousers (t1),The trousers of a trailblazer relic hunter.,25034,true,6000,5,15000,9000,Trailblazer trousers (t1).png,Trailblazer trousers (t1),17059,1760108746,21125,1760259690,
25022,Trailblazer trousers (t2),The trousers of a trailblazer relic hunter.,25022,true,6000,5,15000,9000,Trailblazer trousers (t2).png,Trailblazer trousers (t2),369420,1760093892,132071,1760093985,
25007,Trailblazer trousers (t3),The trousers of a trailblazer relic hunter.,25007,true,60000,5,150000,90000,Trailblazer trousers (t3).png,Trailblazer trousers (t3),1045000,1760107854,926000,1760293333,
29277,Trapper's tipple,A glass of frothy ale.,29277,true,1,,2,1,Trapper's tipple.png,Trapper's tipple,326,1760365383,204,1760358546,
12605,Treasonous ring,A razor sharp ring.,12605,true,20000,8,50000,30000,Treasonous ring.png,Treasonous ring,105000,1760370737,90100,1760373884,
6962,Triangle sandwich,A freshly made triangle sandwich.,6962,false,10,6000,25,15,Triangle sandwich.png,Triangle sandwich,375,1760369754,351,1760372388,
6339,Tribal mask (combat),A ceremonial wooden mask.,6339,true,200,150,500,300,Tribal mask (combat).png,Tribal mask (combat),500,1760350826,500,1760372787,
6337,Tribal mask (disease),A ceremonial wooden mask.,6337,true,200,150,500,300,Tribal mask (disease).png,Tribal mask (disease),500,1760368605,500,1760332637,
6335,Tribal mask (poison),A ceremonial wooden mask.,6335,true,200,150,500,300,Tribal mask (poison).png,Tribal mask (poison),2591,1760372454,702,1760372143,
6351,Tribal top (blue),Local dress.,6351,true,120,150,300,180,Tribal top (blue).png,Tribal top (blue),2500,1760359051,1000,1760360501,
6341,Tribal top (brown),Local dress.,6341,true,120,150,300,180,Tribal top (brown).png,Tribal top (brown),7830,1760322988,4673,1760373142,
6371,Tribal top (pink),Local dress.,6371,true,120,150,300,180,Tribal top (pink).png,Tribal top (pink),2500,1760361051,69,1760327896,
6361,Tribal top (yellow),Local dress.,6361,true,120,150,300,180,Tribal top (yellow).png,Tribal top (yellow),4000,1760346526,4289,1759537636,
11905,Trident of the seas (full),A weapon from the deep.,11905,true,27600,8,69000,41400,Trident of the seas (full).png,Trident of the seas (full),680390,1760373794,658508,1760373776,
28567,Trinket of advanced weaponry,A magic rock! This one gives you a random blighted weapon instead.,28567,true,1,,1,1,Trinket of advanced weaponry.png,Trinket of advanced weaponry,,,,,
28564,Trinket of fairies,A magic rock! This one smells funny and lets you teleport.,28564,true,1,,1,1,Trinket of fairies.png,Trinket of fairies,,,,,
28570,Trinket of undead,A magic rock! This one gives you random thralls.,28570,true,1,,1,1,Trinket of undead.png,Trinket of undead,,,,,
28561,Trinket of vengeance,A magic rock! This one casts the Vengeance spell.,28561,true,1,,1,1,Trinket of vengeance.png,Trinket of vengeance,,,,,
5040,Trousers (blue),"A pair of long dwarven trousers... long for dwarves, of course.",5040,true,300,150,750,450,Trousers (blue).png,Trousers (blue),1566,1760313559,787,1760169579,
5036,Trousers (brown),"A pair of long dwarven trousers... long for dwarves, of course.",5036,true,220,150,550,330,Trousers (brown).png,Trousers (brown),1205,1760338976,667,1759969447,
5038,Trousers (lilac),"A pair of long dwarven trousers... long for dwarves, of course.",5038,true,280,150,700,420,Trousers (lilac).png,Trousers (lilac),98998,1760259895,1239,1760277321,
333,Trout,Some nicely cooked trout.,333,false,4,6000,10,6,Trout.png,Trout,68,1760373876,59,1760373886,
24187,Trouver parchment,Take it to Perdu to help you avoid losing certain items.,24187,true,1,,1,1,Trouver parchment.png,Trouver parchment,799999,1760373819,778675,1760373763,
27277,Tumeken's shadow (uncharged),An ancient staff created using a higher power.,27277,true,1,8,1,1,Tumeken's shadow (uncharged).png,Tumeken's shadow (uncharged),807214926,1760372990,800311005,1760373359,
361,Tuna,"Wow, this is a big fish.",361,false,16,6000,40,24,Tuna.png,Tuna,110,1760373858,100,1760373871,
7068,Tuna and corn,A bowl of cooked tuna and sweetcorn.,7068,true,45,13000,113,67,Tuna and corn.png,Tuna and corn,1032,1760341916,4,1760195882,
7060,Tuna potato,A baked potato with tuna and sweetcorn.,7060,true,45,13000,113,67,Tuna potato.png,Tuna potato,1791,1760373712,1759,1760373857,
634,Turquoise boots,"They're soft, silky and turquoise.",634,true,80,150,200,120,Turquoise boots.png,Turquoise boots,1031,1760370146,579,1760366131,
664,Turquoise hat,A silly turquoise pointed hat.,664,true,64,150,160,96,Turquoise hat.png,Turquoise hat,1024,1760370122,110,1760372220,
654,Turquoise robe bottoms,Made by Tree Gnomes with a thing for turquoise.,654,true,72,150,180,108,Turquoise robe bottoms.png,Turquoise robe bottoms,873,1760373823,856,1760368185,
644,Turquoise robe top,"The ultimate in gnome design, now in turquoise!",644,true,72,150,180,108,Turquoise robe top.png,Turquoise robe top,818,1760373158,3000,1760332431,
30634,Twinflame staff,A magical staff imbued with the power of ice and fire.,30634,true,1,8,1,1,Twinflame staff.png,Twinflame staff,6249239,1760373845,6094187,1760373159,
24413,Twisted banner,A banner showcasing the colours of the Twisted League.,24413,true,400,5,1000,600,Twisted banner.png,Twisted banner,550000,1760146952,200000,1760276274,
24463,Twisted blueprints,A scroll which unlocks the twisted player-owned house wall-kit.,24463,true,10000,5,25000,15000,Twisted blueprints.png,Twisted blueprints,2252300,1760370161,2400000,1760368919,
24411,Twisted boots (t1),The boots of a twisted relic hunter.,24411,true,400,5,1000,600,Twisted boots (t1).png,Twisted boots (t1),167558,1760329274,78845,1760362475,
24403,Twisted boots (t2),The boots of a twisted relic hunter.,24403,true,4000,5,10000,6000,Twisted boots (t2).png,Twisted boots (t2),206120,1760324237,104000,1760366010,
24393,Twisted boots (t3),The boots of a twisted relic hunter.,24393,true,40000,5,100000,60000,Twisted boots (t3).png,Twisted boots (t3),900000,1760361829,639026,1760367189,
20997,Twisted bow,A mystical bow carved from the twisted remains of the Great Olm.,20997,true,1600000,8,4000000,2400000,Twisted bow.png,Twisted bow,1462700000,1760373411,1462500000,1760373633,
21000,Twisted buckler,A buckler carved from the twisted remains of the Great Olm.,21000,true,36000,8,90000,54000,Twisted buckler.png,Twisted buckler,16062253,1760373788,15682081,1760373871,
24395,Twisted cane,A cane of the twisted relic hunter.,24395,true,400,10,1000,600,Twisted cane.png,Twisted cane,5948148,1760359348,5577777,1760367215,
24407,Twisted coat (t1),The coat of a twisted relic hunter.,24407,true,400,5,1000,600,Twisted coat (t1).png,Twisted coat (t1),261983,1760361073,275771,1760361552,
24399,Twisted coat (t2),The coat of a twisted relic hunter.,24399,true,4000,5,10000,6000,Twisted coat (t2).png,Twisted coat (t2),849000,1760323711,338000,1760312399,
24389,Twisted coat (t3),The coat of a twisted relic hunter.,24389,true,40000,5,100000,60000,Twisted coat (t3).png,Twisted coat (t3),800000,1760361867,700000,1760371062,
24405,Twisted hat (t1),The headgear of a twisted relic hunter.,24405,true,400,5,1000,600,Twisted hat (t1).png,Twisted hat (t1),123000,1760367882,70000,1760371936,
24397,Twisted hat (t2),The headgear of a twisted relic hunter.,24397,true,4000,5,10000,6000,Twisted hat (t2).png,Twisted hat (t2),179083,1760365593,395000,1760253413,
24387,Twisted hat (t3),The headgear of a twisted relic hunter.,24387,true,40000,5,100000,60000,Twisted hat (t3).png,Twisted hat (t3),700000,1760361857,666105,1760372431,
24466,Twisted horns,These look like they can be attached to a slayer helmet.,24466,true,40000,5,100000,60000,Twisted horns.png,Twisted horns,2791000,1760369911,2602006,1760370867,
24469,Twisted relic hunter (t1) armour set,"A set containing Twisted boots (t1), Twisted trousers (t1), Twisted coat (t1) and Twisted hat (t1).",24469,true,20000,5,50000,30000,Twisted relic hunter (t1) armour set.png,Twisted relic hunter (t1) armour set,500000,1760322947,307266,1760300120,
24472,Twisted relic hunter (t2) armour set,"A set containing Twisted boots (t2), Twisted trousers (t2), Twisted coat (t2) and Twisted hat (t2).",24472,true,20000,5,50000,30000,Twisted relic hunter (t2) armour set.png,Twisted relic hunter (t2) armour set,1186127,1760317342,1314267,1760320021,
24475,Twisted relic hunter (t3) armour set,"A set containing Twisted boots (t3), Twisted trousers (t3), Twisted coat (t3) and Twisted hat (t3).",24475,true,20000,5,50000,30000,Twisted relic hunter (t3) armour set.png,Twisted relic hunter (t3) armour set,2499997,1760365188,2086003,1760355099,
24460,Twisted teleport scroll,A scroll which unlocks the twisted home teleport animation.,24460,true,10000,5,25000,15000,Twisted teleport scroll.png,Twisted teleport scroll,897996,1760367128,530000,1760355666,
24409,Twisted trousers (t1),The trousers of a twisted relic hunter.,24409,true,400,5,1000,600,Twisted trousers (t1).png,Twisted trousers (t1),59444,1760337588,34246,1760301107,
24401,Twisted trousers (t2),The trousers of a twisted relic hunter.,24401,true,4000,5,10000,6000,Twisted trousers (t2).png,Twisted trousers (t2),77465,1760361093,22000,1760324643,
24391,Twisted trousers (t3),The trousers of a twisted relic hunter.,24391,true,40000,5,100000,60000,Twisted trousers (t3).png,Twisted trousers (t3),220000,1760362284,213043,1760355118,
12603,Tyrannical ring,An incredibly heavy ring.,12603,true,20000,8,50000,30000,Tyrannical ring.png,Tyrannical ring,210091,1760372187,187894,1760373715,
9629,Tyras helm,As used by King Tyras' personal guard.,9629,true,220,150,550,330,Tyras helm.png,Tyras helm,4186,1760342666,3500,1760372928,
6527,Tzhaar-ket-em,A mace of obsidian.,6527,true,12000,70,30000,18000,Tzhaar-ket-em.png,Tzhaar-ket-em,382000,1760370575,310840,1760370885,
6528,Tzhaar-ket-om,A maul of obsidian.,6528,true,20000,70,50001,30000,Tzhaar-ket-om.png,Tzhaar-ket-om,277112,1760373347,272014,1760373881,
23232,Tzhaar-ket-om ornament kit,Use on the TzHaar-ket-om to trim and spike it.,23232,true,2000,4,5000,3000,Tzhaar-ket-om ornament kit.png,Tzhaar-ket-om ornament kit,11000,1760360438,5504,1760372237,
1877,Ugthanki & onion,A mixture of chopped onions and ugthanki meat in a bowl.,1877,true,2,11000,7,4,Ugthanki & onion.png,Ugthanki & onion,10,1760115143,1000,1757255436,
1879,Ugthanki & tomato,A mixture of chopped tomatoes and ugthanki meat in a bowl.,1879,true,2,11000,7,4,Ugthanki & tomato.png,Ugthanki & tomato,19000,1760308593,19000,1760308593,
1885,Ugthanki kebab,A fresh kebab made from ugthanki meat.,1885,true,8,10000,20,12,Ugthanki kebab.png,Ugthanki kebab,644,1760369136,645,1760373556,
1861,Ugthanki meat,Freshly cooked ugthanki meat.,1861,true,2,11000,5,3,Ugthanki meat.png,Ugthanki meat,1291,1759908146,1274,1760325813,
28307,Ultor ring,An occult ring that grants immense physical power.,28307,true,1,,1,1,Ultor ring.png,Ultor ring,117478230,1760373866,114279553,1760373635,
21483,Ultracompost,Ultra-good for the smallest or largest of plants.,21483,true,34,2000,85,51,Ultracompost.png,Ultracompost,500,1760373854,475,1760373854,
1716,Unblessed symbol,A symbol of Saradomin.,1716,false,80,10000,200,120,Unblessed symbol.png,Unblessed symbol,99,1760373759,41,1760334047,
12900,Uncharged toxic trident,"It needs to be charged with death runes, chaos runes, fire runes and Zulrah's scales.",12900,true,31200,8,78000,46800,Uncharged toxic trident.png,Uncharged toxic trident,4200000,1760373501,4152000,1760373819,
22294,Uncharged toxic trident (e),"It needs to be charged with death runes, chaos runes, fire runes and Zulrah's scales.",22294,true,43200,8,108000,64800,Uncharged toxic trident (e).png,Uncharged toxic trident (e),7326085,1760373201,6981500,1760372999,
11908,Uncharged trident,"It needs to be charged with death runes, chaos runes, fire runes and coins.",11908,true,27200,8,68000,40800,Uncharged trident.png,Uncharged trident,42183,1760373804,42000,1760373630,
22290,Uncharged trident (e),"It needs to be charged with death runes, chaos runes, fire runes and coins.",22290,true,39200,8,98000,58800,Uncharged trident (e).png,Uncharged trident (e),3366489,1760334563,2950000,1760362769,
2317,Uncooked apple pie,This would be much tastier cooked.,2317,false,6,13000,16,9,Uncooked apple pie.png,Uncooked apple pie,458,1760371566,420,1760361320,
2321,Uncooked berry pie,This would be much more appetising cooked.,2321,false,2,13000,6,3,Uncooked berry pie.png,Uncooked berry pie,476,1760359903,450,1760322622,
19656,Uncooked botanical pie,This would be much tastier cooked.,19656,true,6,13000,16,9,Uncooked botanical pie.png,Uncooked botanical pie,2450,1760372219,2223,1760373273,
22789,Uncooked dragonfruit pie,This would be much tastier cooked.,22789,true,16,10000,40,24,Uncooked dragonfruit pie.png,Uncooked dragonfruit pie,2466,1760370904,2000,1760342391,
7076,Uncooked egg,A bowl of uncooked egg.,7076,true,3,13000,8,4,Uncooked egg.png,Uncooked egg,450,1760207368,200,1760207374,
2319,Uncooked meat pie,This would be much healthier cooked.,2319,false,3,13000,8,4,Uncooked meat pie.png,Uncooked meat pie,450,1760332063,275,1760370575,
21684,Uncooked mushroom pie,This would be much tastier cooked.,21684,true,6,13000,16,9,Uncooked mushroom pie.png,Uncooked mushroom pie,13896,1760373181,10313,1760373165,
1617,Uncut diamond,This would be worth more cut.,1617,false,80,10000,200,120,Uncut diamond.png,Uncut diamond,2591,1760373866,2550,1760373891,
1631,Uncut dragonstone,This would be worth more cut.,1631,true,400,10000,1000,600,Uncut dragonstone.png,Uncut dragonstone,16682,1760372260,16242,1760373880,
1621,Uncut emerald,This would be worth more cut.,1621,false,20,10000,50,30,Uncut emerald.png,Uncut emerald,499,1760373844,501,1760373874,
1627,Uncut jade,This would be worth more cut.,1627,true,12,10000,30,18,Uncut jade.png,Uncut jade,95,1760373780,94,1760373567,
6571,Uncut onyx,This would be worth more cut.,6571,true,80000,11000,200000,120000,Uncut onyx.png,Uncut onyx,2440513,1760373384,2440514,1760373657,
1625,Uncut opal,This would be worth more cut.,1625,true,8,10000,20,12,Uncut opal.png,Uncut opal,115,1760373642,96,1760373851,
1629,Uncut red topaz,This would be worth more cut.,1629,true,16,10000,40,24,Uncut red topaz.png,Uncut red topaz,3243,1760373537,3243,1760373803,
1619,Uncut ruby,This would be worth more cut.,1619,false,40,10000,100,60,Uncut ruby.png,Uncut ruby,1352,1760373863,1317,1760373888,
1623,Uncut sapphire,This would be worth more cut.,1623,false,10,10000,25,15,Uncut sapphire.png,Uncut sapphire,245,1760373873,240,1760373873,
19496,Uncut zenyte,This would be worth more cut.,19496,true,30000,10000,75000,45000,Uncut zenyte.png,Uncut zenyte,18750000,1760266477,18500000,1760217992,
11876,Unfinished broad bolts,Add feathers to make broad-tipped crossbow bolts.,11876,true,22,7000,55,33,Unfinished broad bolts 5.png,Unfinished broad bolts,58,1760373227,53,1760366201,
3406,Unfinished potion,I need another ingredient to finish this potion.,3406,true,4,10000,11,6,Unfinished potion.png,Unfinished potion,250,1760358372,425,1760102792,
1791,Unfired bowl,I need to put this in a pottery oven.,1791,false,1,10000,2,1,Unfired bowl.png,Unfired bowl,220,1760373679,3,1760326706,
28193,Unfired cup,I need to put this in a pottery oven.,28193,true,1,,1,1,Unfired cup.png,Unfired cup,1,1759872900,1027,1760010922,
1789,Unfired pie dish,I need to put this in a pottery oven.,1789,false,1,10000,3,1,Unfired pie dish.png,Unfired pie dish,145,1760324362,5,1760324375,
5352,Unfired plant pot,An unfired plant pot.,5352,true,1,10000,1,1,Unfired plant pot.png,Unfired plant pot,16,1759829624,5,1759802931,
1787,Unfired pot,I need to put this in a pottery oven.,1787,false,1,10000,1,1,Unfired pot.png,Unfired pot,120,1760366086,50,1760309165,
4438,Unfired pot lid,"This needs firing, then it should fit on a normal-sized pot.",4438,true,4,100,10,6,Unfired pot lid.png,Unfired pot lid,1,1760300432,114,1760257928,
20223,Unholy blessing,"The Dark Lord will rise again with his servant's aid, greater and more terrible than ever he was.",20223,true,32,5,80,48,Unholy blessing.png,Unholy blessing,17262,1760373067,18123,1760373257,
13151,Unholy book page set,A set containing the four pages of Zamorak's Unholy Book.,13151,true,2800,5,7000,4200,Unholy book page set.png,Unholy book page set,31411,1760373868,30000,1760373431,
1724,Unholy symbol,An unholy symbol of Zamorak.,1724,true,80,125,200,120,Unholy symbol.png,Unholy symbol,95,1760373416,77,1760373521,
237,Unicorn horn,This horn has restorative properties.,237,true,8,13000,20,12,Unicorn horn.png,Unicorn horn,402,1760373767,402,1760373701,
235,Unicorn horn dust,Finely ground horn of Unicorn.,235,true,8,13000,20,12,Unicorn horn dust.png,Unicorn horn dust,446,1760372817,469,1760373536,
7051,Unlit bug lantern,A lantern to aid attacking Harpie bugs.,7051,true,52,40,130,78,Unlit bug lantern.png,Unlit bug lantern,375,1760373679,10,1760373048,
596,Unlit torch,An unlit home-made torch.,596,true,1,40,4,2,Unlit torch.png,Unlit torch,6,1760373815,5,1760370887,
567,Unpowered orb,I'd prefer it if it was powered.,567,true,40,10000,100,60,Unpowered orb.png,Unpowered orb,54,1760373736,52,1760373886,
1722,Unpowered symbol,An unblessed symbol of Zamorak.,1722,true,80,10000,200,120,Unpowered symbol.png,Unpowered symbol,36,1760327074,20,1760060313,
4825,Unstrung comp bow,An unstrung composite ogre bow.,4825,true,36,10000,90,54,Unstrung comp bow.png,Unstrung comp bow,5000,1760371828,1001,1760299858,
1720,Unstrung emblem,It needs a string so I can wear it.,1720,true,80,10000,200,120,Unstrung emblem.png,Unstrung emblem,144,1760098711,15,1759647426,
19607,Unstrung heavy ballista,Needs a suitably simian rope.,19607,true,20000,8,50000,30000,Unstrung heavy ballista.png,Unstrung heavy ballista,335952,1760222133,370386,1760369614,
19604,Unstrung light ballista,Needs a suitably simian rope.,19604,true,20000,8,50000,30000,Unstrung light ballista.png,Unstrung light ballista,67642,1759670804,91556,1760326361,
1714,Unstrung symbol,It needs a string so I can wear it.,1714,false,80,10000,200,120,Unstrung symbol.png,Unstrung symbol,89,1760362575,74,1760361846,
23255,Uri's hat,This is top secret comrade...,23255,true,400,4,1000,600,Uri's hat.png,Uri's hat,5435,1760367261,5000,1760369900,
25419,Urium remains,The remains of a deadly shade.,25419,true,1,7500,1,1,Urium remains.png,Urium remains,6490,1760373616,6480,1760373757,
27657,Ursine chainmace (u),"An ancient and peculiar chainmace, corrupted by the power of Callisto.",27657,true,1,8,1,1,Ursine chainmace (u).png,Ursine chainmace (u),6817973,1760373877,6688959,1760373876,
22597,Urt salt,"A green salt that, when burned with other salts provides various benefits.",22597,true,4,10000,10,6,Urt salt.png,Urt salt,112,1760373881,112,1760371615,
3325,Vampyre dust,That used to be a vampyre!,3325,true,1,11000,2,1,Vampyre dust.png,Vampyre dust,1025,1760372982,1076,1760373884,
29900,Varlamorian kebab,A meaty Varlamorian kebab.,29900,true,1,,3,1,Varlamorian kebab.png,Varlamorian kebab,42,1760308819,226,1760308855,
8007,Varrock teleport (tablet),A teleport to Varrock.,8007,true,1,15000,1,1,Varrock teleport (tablet).png,Varrock teleport (tablet),448,1760373890,444,1760373763,
2195,Veg ball,This looks pretty healthy.,2195,true,1,6000,2,1,Veg ball.png,Veg ball,5425,1760337660,11,1760358189,
2281,Vegetable batta,Well... it looks healthy.,2281,true,1,6000,2,1,Vegetable batta.png,Vegetable batta,6958,1760342481,2222,1760340146,
27612,Venator bow (uncharged),A bow used by hunters from a forgotten empire.,27612,true,1,,1,1,Venator bow (uncharged).png,Venator bow (uncharged),68748218,1760373774,67885000,1760373842,
28310,Venator ring,An occult ring that grants immense dexterity.,28310,true,1,,1,1,Venator ring.png,Venator ring,42000000,1760373675,41601644,1760373874,
27614,Venator shard,A broken shard of an ancient weapon.,27614,true,1,8,1,1,Venator shard.png,Venator shard,13799999,1760370784,13516888,1760373702,
12875,Verac's armour set,"A set containing a Verac's helm, plateskirt, brassard and flail.",12875,true,160000,8,400000,240000,Verac's armour set.png,Verac's armour set,714000,1760373777,712869,1760372912,
4757,Verac's brassard,Verac the Defiled's brassard.,4757,true,112000,15,280000,168000,Verac's brassard.png,Verac's brassard,199500,1760373771,179370,1760373833,
4992,Verac's brassard 0,Verac the Defiled's brassard.,4992,true,112000,15,280000,168000,Verac's brassard 0.png,Verac's brassard 0,167210,1760306973,167210,1760373179,
4755,Verac's flail,Verac the Defiled's flail.,4755,true,64000,15,160000,96000,Verac's flail.png,Verac's flail,108800,1760373799,101862,1760373836,
4986,Verac's flail 0,Verac the Defiled's flail.,4986,true,64000,15,160000,96000,Verac's flail 0.png,Verac's flail 0,92875,1760319586,92880,1760373661,
4753,Verac's helm,Verac the Defiled's helm.,4753,true,41200,15,103000,61800,Verac's helm.png,Verac's helm,119024,1760373811,115000,1760373837,
4980,Verac's helm 0,Verac the Defiled's helm.,4980,true,41200,15,103000,61800,Verac's helm 0.png,Verac's helm 0,67500,1760369300,67737,1760373844,
4759,Verac's plateskirt,Verac the Defiled's plate skirt.,4759,true,110000,15,275000,165000,Verac's plateskirt.png,Verac's plateskirt,258000,1760373755,260132,1760373840,
4998,Verac's plateskirt 0,Verac the Defiled's plate skirt.,4998,true,110000,15,275000,165000,Verac's plateskirt 0.png,Verac's plateskirt 0,186484,1760373805,184813,1760373737,
22613,Vesta's longsword,A powerful longsword.,22613,true,120000,10,300000,180000,Vesta's longsword.png,Vesta's longsword,,,,,
22610,Vesta's spear,A powerful spear.,22610,true,120000,10,300000,180000,Vesta's spear.png,Vesta's spear,,,,,
229,Vial,An empty glass vial.,229,false,1,13000,2,1,Vial.png,Vial,2,1760373850,3,1760373837,
22446,Vial of blood,A glass vial containing blood.,22446,true,40,13000,100,60,Vial of blood.png,Vial of blood,11373,1760373155,11216,1760373881,
227,Vial of water,A glass vial containing water.,227,false,1,13000,2,1,Vial of water.png,Vial of water,4,1760373866,3,1760372917,
22542,Viggora's chainmace (u),An ancient chainmace with a peculiar mechanism that allows for varying attack styles.,22542,true,48000,8,120000,72000,Viggora's chainmace (u).png,Viggora's chainmace (u),6777100,1760373885,6639000,1760371599,
25769,Vile ashes,A heap of ashes.,25769,false,1,3000,1,1,Vile ashes.png,Vile ashes,90,1760373507,80,1760373831,
6359,Villager armband (blue),"A light blue armband, as worn by the Tai Bwo Wannai locals.",6359,true,60,150,150,90,Villager armband (blue).png,Villager armband (blue),1176,1760237306,921,1760333084,
6347,Villager armband (brown),"A brown armband, as worn by the Tai Bwo Wannai locals.",6347,true,60,150,150,90,Villager armband (brown).png,Villager armband (brown),1007,1759842670,69,1760316101,
6379,Villager armband (pink),"A white armband, as worn by the Tai Bwo Wannai locals.",6379,true,60,150,150,90,Villager armband (pink).png,Villager armband (pink),1223,1759887625,69,1760054213,
6369,Villager armband (yellow),"A dark blue armband, as worn by the Tai Bwo Wannai locals.",6369,true,60,150,150,90,Villager armband (yellow).png,Villager armband (yellow),894,1760322212,880,1760333064,
6355,Villager hat (blue),A brightly coloured hat prized by the Tai Bwo Wannai peoples.,6355,true,80,150,200,120,Villager hat (blue).png,Villager hat (blue),3494,1760278179,200,1760327878,
6345,Villager hat (brown),A brightly coloured hat prized by the Tai Bwo Wannai peoples.,6345,true,80,150,200,120,Villager hat (brown).png,Villager hat (brown),3434,1760203080,3605,1760315641,
6375,Villager hat (pink),A brightly coloured hat prized by the Tai Bwo Wannai peoples.,6375,true,80,150,200,120,Villager hat (pink).png,Villager hat (pink),1801,1760334262,69,1760327861,
6365,Villager hat (yellow),A brightly coloured hat prized by the Tai Bwo Wannai peoples.,6365,true,80,150,200,120,Villager hat (yellow).png,Villager hat (yellow),1463,1760373120,69,1760327832,
6353,Villager robe (blue),A brightly coloured robe prized by the Tai Bwo Wannai peoples.,6353,true,100,150,250,150,Villager robe (blue).png,Villager robe (blue),6899,1760317927,69,1760327873,
6343,Villager robe (brown),A brightly coloured robe prized by the Tai Bwo Wannai peoples.,6343,true,100,150,250,150,Villager robe (brown).png,Villager robe (brown),799,1760349114,69,1760316097,
6373,Villager robe (pink),A brightly coloured robe prized by the Tai Bwo Wannai peoples.,6373,true,100,150,250,150,Villager robe (pink).png,Villager robe (pink),3172,1760370823,69,1760327866,
6363,Villager robe (yellow),A brightly coloured robe prized by the Tai Bwo Wannai peoples.,6363,true,100,150,250,150,Villager robe (yellow).png,Villager robe (yellow),7000,1760061025,15000,1759537394,
6357,Villager sandals (blue),A brightly coloured pair of local sandals.,6357,true,40,150,100,60,Villager sandals (blue).png,Villager sandals (blue),1739,1760330729,1011,1760294865,
6349,Villager sandals (brown),A brightly coloured pair of local sandals.,6349,true,40,150,100,60,Villager sandals (brown).png,Villager sandals (brown),3684,1760371085,2502,1760363118,
6377,Villager sandals (pink),A brightly coloured pair of local sandals.,6377,true,40,150,100,60,Villager sandals (pink).png,Villager sandals (pink),2884,1760372065,563,1760294888,
6367,Villager sandals (yellow),A brightly coloured pair of local sandals.,6367,true,40,150,100,60,Villager sandals (yellow).png,Villager sandals (yellow),5339,1760282966,5605,1760338129,
31148,Virtus armour set,"A set containing a Virtus mask, Virtus robe top and Virtus robe bottom.",31148,true,,,,,Virtus armour set.png,Virtus armour set,84899998,1760373392,82789077,1760373876,
26241,Virtus mask,An ancient mage's mask.,26241,true,80000,8,200000,120000,Virtus mask.png,Virtus mask,6967777,1760373734,6803349,1760373471,
26245,Virtus robe bottom,An ancient mage's robe bottom.,26245,true,160000,8,400000,240000,Virtus robe bottom.png,Virtus robe bottom,30034949,1760373815,29306000,1760373495,
26243,Virtus robe top,An ancient mage's robe top.,26243,true,240000,8,600000,360000,Virtus robe top.png,Virtus robe top,46801909,1760373784,46150000,1760373862,
